Brand Name,Product Name,,Rating,ReviewText
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"So frustrating. I ordered this product once before and it was fine. The second time I ordered it, the item arrived opened, had a different smell, and was discolored. The worst part is that it is not eligible for return or replacement."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I have sensitive skin and this gave me a swollen, red face, scaley skin, and some minor hives. I used it for a week and a half to see if my skin would eventually get used to the product, but after that time period my skin still couldn’t handle this product. If you have sensitive skin, or have had reactions to other serums this might not be for you!"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,My daughter used this producted and it made her break out in a hive and her face started to peel. I would not recommend this product.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"This is NOT the same product you would get at Ulta or The Ordinary website. I’ve been using this product for years, and this is the first time I’ve bought it on Amazon, and not only does the serum feel completely different than usually, but it made my face break out and has made my skin extremely dry. This product is a fraud"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"This stuff is NASTY ive been using Hyaluronic acid for years and due to the thins bran new hipe i decided to try it.
It leaves a residue on your skin and after it dries it flakes off. You cant apply your regular moisturizer on top because it starts to flake is sooo nasty and useless. I saw no results what so ever"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I liked the product UNTIL they decided to up the price, A LOT. Sorry Ordinary, your product is no longer worth the price."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Leaves my skin glossy and with a dry sensation- complete opposite of moisturizing. I’ve waited extended periods of time to apply moisturizer after applying the hyaluronic acid as instructed and the moisturizer ends up peeling off because of the hyaluronic acid. I have even used multiple moisturizers to test the product and I end up with the same peeling results. Very poor experience with this product.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I would not recommend this product. I have heard good reviews of this product when ordered from the company itself, but what I received... I was not impressed with. When you rub in the product it suds up like there is soap in it, and it leaves your face very sticky. I love a good hyaluronic acid serum, but this one just isnt going to cut it."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"This product may work very well for others, but for me, it caused cystic acne outbreaks. I have fair and sensitive skin, and this product is not my friend. When I initially used the product, I experienced a breakout and attributed it to monthly changes. Yet, as I continued to use the product, the breakouts persisted. I'll be moving on to another hyaluronic acid."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,DO NOT BUY!! I thought it was going to help my skin I put the product on and 2 min later it just looks like dead skin is peeling but it’s just the product when you put it on it just crumbles on your face it does not even do anything!! I would give it a 0
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"1- copy cat product? the label says “made in Canada”, but it was shipped from China.
2- doesn’t feel the same as the one purchased prior to COVID
3- I won’t buy again unless The Original confirms it’s an authentic product
4- It’s a bit thick and sticky. Make up pills when appliover. I just use it at night"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I had purchased this from Sephora first and had no problem with it. When I purchased from Amazon due to Sephora being sold out, I am not sure if it was because of the time of year, but the product dried my skin out completely to the point where my chin was flaking. I stopped using it and my skin has been better since."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I totally regret this purchase. It made my face itch. I do not have sensitive skin, but there's a chance I was allergic to this. Just make sure you don't have any issues with Hyaluronic Acid before you pay for this because you can't return it."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"So I was excited for this product. Unfortunately, it's not at all moisturizing - I've now heard from some dermatologists that using HA topically doesn't work; maybe that's the problem,maybe it's something else. Worse though is the fact that it sells at half the price from The Ordinary website. I had figured I would be getting a deal on Amazon."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I don't know if it's expired, but when I put it on after a while I feel a lot of small debris on my face. I don't know if this product isn't original but before I used it and that didn't happen."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"Hello, the product is good, but the dropper is so bad that from the first time I could not close it well, which makes my product not well maintained in the necessary conditions you need.
I wouldn't comrpar it again."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,The bottle was opened and ALL the product had spilled out and saturated the box. It was a complete mess. It also damaged the other products box that was packed with it. Very dissatisfied..and Im finding out now that there isnt any kind of return policy..do not recommend
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I haven't used this long enough to evaluate its skin plumping effectiveness, but since it makes any products applied over it go all clumpy (and I allowed it ample time to dry, and did not use more than a couple drops), I find it pretty worthless. It is not a returnable item, so for me it was just a waste of money."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,When it came I opened it and it was broken and all the product was gone and I can't even get a refund do yeah
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,I used the ordinary serum for years but this one is definitely a defective batch… it burnt my chin badly for first application itself.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"The package was delivered yesterday and was a bit wet outside. I didn’t take ut seriously until I open the package and found the glass bottle neck was smashed and all the liquid leaking out. I have to do nothing but throw the smashed glass away, and almost hurt my hand!!! IReally terrible experience."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"My skin was clear before using this product. I’ve been using for a week and I now have deep, hot, painful acne all over my cheeks and chin. Nothing else in my life has changed, so I know it’s this product. Not even seeing a real change in my skin, either."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,This product is horrible for sensitive skin. It burned my face and left it peeling for weeks after I even stopped using it. Was cheap but would rather may more money for a better quality product than this one
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"Not hydrating at all. In fact, pulled more moisture OUT of my skin. Also ""pills"" when layering other products. Very disappointed. And does not accept returns. I'm unsatisfied. A waste of money"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,after it dries it flakes off. It looks like I am loosing my skin. Even my day cream cannot fix these flakes. I saw no results what so ever. No moisture! Do not buy!!!
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"This product is supposed to be moisturizing, not dry on my face like a mask and then proceed to leave white flaky patches all over me. Is this even the ordinary???????? I am so disappointed."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,came in spilled. bottle was open on the top and ruined the packaging.. no thanks. don't know if this happened during shipping but i doubt it because like i said the top was unscrewed.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"Tried to find a less expensive version of the glossier hylauronic acid and I regret it. This has the consistency and stickiness of hair gel, and it just sits in top of your skin. Gross."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,This product leaves white flakey patches on my skin. Doesn't seem moisturizing at all. My old HA didn't do that. The brands supposed to be good so idk if its just me
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Would love to give my experience on product but when I received it it was smashed in a million pieces and the product was all over the inside of amazon box.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I’ve gotten the ordinary products from ultra before. This is not actually their product, but a knock off. Don’t buy! Absolutely no idea of knowing what’s actually in the product."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Arrived completely damaged and leaked through all packaging with no return policy or way to report the issue
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I was so excited to try this product, but it was completely shattered when I was received it. Too bad."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"It’s tacky and sticky and sorta stringy when you’re trying to get it out of the bottle.
This product is meant to be hydrating but if I use it, it literally makes my face flake.
I’m so incredibly disappointed in this product as I really wanted to like it"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"Dried my face out. It is horrible.
I did not see anything saying this was not returnable when It ordered it!
Waste of money!!"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I was upset that the top of the bottle doesn’t close. It’s broken and I had no way of contacting the seller and having it be fixed. And of course, the entire bottle spilled as expected. Tried reaching seller and was completely ignored"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"Had to return. Box looked old and beat up, the expiration date was for"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Didnt even get to use the product because the bottle was shattered and most of it was gone. It just kept on leaking out of the bottle.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,This product made me break out and made my skin feel like it was burning when touched. It has been less than 30 days and it is not allowing me to return.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,This came completely smashed and it looks like the box had been opened before it got to me. Extremely disappointed. I want my money back.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,I DON'T LIKE YOU WAIT MORE THAN 1 MONTH AND I DON'T HAVE IT YET. THIS PRODUCT IS SHIPPED FROM CHINA AND TAKES FOREVER.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,When I received the item.. the deal was completely off. Looked like it was previously used. Really bummed as this product is amazing.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Product was already completely broken in the bag (not box) which it was delivered. Glass shards and liquid all inside my mail box 😣
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Don’t waste your money on this product. I’ve been using it for weeks and have not noticed any changes whatsoever. I do not recommend for any middle aged women.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"This product burned my skin, so it is upsetting that it’s not returnable. Unable to use, do not recommend."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,It’s burned the side of my mouth area. Please please please purchase this item from The Ordinary's website. I should have listened to the negative reviews.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,This stuff is crap. Not even sure it’s the real product. I put it on my face and it just dried and all flaky and peeling. Would not buy this again and the shipping was a rip off paid over 33$ for this. Very disappointed!
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Item was smashed to pieces unpin delivery and there isn’t an option to return or replace the item.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Mine came opened with 90% of the product having spilled out but the little bit i did get to use worked really well :(
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,I don’t notice any difference.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I was so happy to get my product and when I got it, surprise! Produce came smashed and no product on it...."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,The bottle was completely shattered and leaking everywhere. The packaging was a flimsy bag so I’m not surprised. I was super excited about this but now I’m hesistant to buy again- especially since I can’t get a refund from this.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I've been using this product for weeks now, expecting it to make an improvement in my skin. It didn't.
In fact, my skin looks worse since it looks more blotchy and irritated now. Very disappointed."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,This sent me in anaphylaxis this may not be the real product. When I stopped using it I never had another episode. I threw it away.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,It came broken no liquid in bottle
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Don’t buy this product. Received damaged and unable to return or get replacement.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,I bought this to help moisturize my dry skin. I didn’t find that it helped at all.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,You pay for what you get. Has no positive effects on my skin and actually seems to produce irritated dry patches.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I have normal skin and this has the exact positive effect of a moisturizer, it makes my skin so dry, it doesn’t get easily absorbed and the applicator is so messy."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Very good but he is super expensive compared to the store
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,This product came broken pieces of the glass were at the bottom of the box and it leaked everywhere
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Awful I opened it and it was leaking and I’m wanting to return but apparently I can’t don’t buy.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"I've got the ordinary today
It wasn't packed well
The cap is broken, it doesn't fit well
I will return it."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"My product was damaged, wasn't sure if it open or not but there is dry solution stuck around the bottle"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,I really liked this product but did not get the second bottle that I ordered.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,The bottle I got was empty.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Came with 1/3 of the serum gone. The package was wet.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,What happens is that I still haven't received my order since December and then I can only say that I keep waiting for it!!! Grace
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"This is not original, the product is practically a liquid without a smell and without consistency."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Package was opened and looked used and apparently I can’t get a refund!! Would NEVER purchase again!
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,When I opened it the glass was broken and the sling stuff was everywhere in the bag
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Just received my order and there was no seal on the bottle and half of the serum is gone...
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"Buy this article and I got beat,,,, when I apply it is as if I applied liquid soap to my skin!"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Product came discolored. See photo. Not comfortable using this on my face. Would like a replacement or refund.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,I’m not understanding the hype about this product. It is not different than any other hydraulic acid product.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"No product left, only shards of glass."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"Was sent the completely wrong serums, and not eligible for returns of course! So frustrating!"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,packaged arrived like this!!! total waste of money and its not returnable???!!!
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"The product arrived broken, shattered in the hotel and we will only hide until day april16."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,Product arrived damaged! Glass came spilling out of the bag.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,"Good evening, the product is not authentic, it is a replica, I feel cheated, I do not recommend it."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,SO EXPENSIVE AND NOT WORTH IT!!!!! THEY SELL IT AT ULTA FOR 8$
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,1.0 out of 5 stars,It arrived opened with 3/4 of the product leaked out on the package.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"To sum up my experience with this product: I have learned that HA is a high maintenance acid if you have dry skin or live in a dry climate. I originally bought this product because everywhere I went, I heard all about how HA is soooo hydrating and it plumps up your skin, and as a very dry-skinned girl, I was excited for it. Nobody told me it was gonna be this hard to use. The fact of the matter is, HA molecules bind to water molecules in the air which is what brings the ""hydrating"" effect to your skin. Now this sounds great BUT, if you live in an extremely dry state like me (Arizona), there is not a lot of water molecules in the air for the HA to bind to. Instead, the acid actually pulls water out of your skin to bind to, which has a temporary hydrating effect but ultimately dehydrates the skin more. If you are a dry-skinned girl like me, living in a dry environment, give Hyaluronic Acid a hard pass. Unless you want to be drinking a ton more water everyday and spending every waking minute with your face in a humidifier."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,I've tried many Hyaluronic acids and this one was so so. I was not impressed at all. It's not a bad option if you're looking for a cheaper alternative but don't expect much from this.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"After using this product for a couple of weeks I noticed my skin seemed even drier. I did some research and found that while hyaluronic acid can be great for a lot of people, if you live in a dry environment it can actually make your skin drier. This is because if it can't draw moisture from the air to work, it will actually start taking it from your skin (google, there are lots of good blog posts on this). So, I had to stop using this and once I did my skin improved. I do wish the company would be clearer about this potential side effect as I really thought I was doing something great for my skin and didn't understand that I could actually end up with even drier skin than before. I recommend testing in a small area for several days before using all over your face."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"Play Video
I was really excited for this item to be delivered to me just for it to come in destroyed and barely any liquid for me to use…"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"This product has a thick gooey consistency. It’s a great price compared to other more expensive products but I don’t like the way it dries on my skin. It doesn’t feel like my skin actually absorbs any of the product but actually just sits on the surface of my skin and dries very sticky. The product pills when you try to put any other product on your face like primer, foundation or moisturizer. I’ve used other HA’s and never had this problem. I’m disappointed because I was excited about the price and all the wonderful reviews. But I will not be purchasing this again. I also purchased the Niacinamide serum and iI have the same issues with it."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"So, this product does a good job at minimizing pores. But if you want to have nice skin all day, don’t buy it. It peels off. I’ve tried it without moisturizer on top, with moisturizer on top. I did a face scrub beforehand. And it still peels. You’ll leave the house thinking you look great and then you’ll look in the mirror 30 minutes later and you’ll have white flakes all over your face."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"I don’t love it. It doesn’t feel like it’s giving my skin extra moisture at all, it feels heavy on my skin like it can’t breathe even when I only use a little. My face routine has always been a serum, facial oil, then vitamin c moisturizer at night and this serum does not work well with other products. It seems to get grainy under other products. The “Buffet” by this same company, The Ordinary, is 10000000x better in my opinion and I’ll definitely be switching back to that ASAP."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"I thought about purchasing this item a lot! And read a lot before purchasing any items, reviews, websites and so it goes. I decided to give it a try because well it is a cheap product, but to be honest I started braking out right away after using it. I didn’t like the texture and how the skin feels after using it.

To be honest I would NOT recommend this product.

Invest in a higher quality Hyaluronic Acid."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,This was not what i expected. It absorbs quickly and doesn’t feel moisturizing at all. It feels like it’s drying my skin out more and accentuating my wrinkles rather than help them! If I could return the item for my money back I would but refuse to pay shipping since the website that makes this sells is for half the price on Amazon!
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"After reading reviews, I purchased this item to replace my Glossier Super Bounce as it has been out of stock. However, I was very disappointed by the product. It feels sticky when applying and does not have the same affect / impact. Maybe I've just been spoiled by the Glossier version but I think this is an example of 'you get what you pay for.'"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"the bottle was open so just arrived half of the product.

but the product itself, the formula is awesome. For my type of skin was good but i couldn't use it very ofter like the bottle says. It got me pimples on my T zone."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"I got this product twice but one of the boxes was damaged and the product wasn’t full filled, I tried a replacement but it’s not possible, take that in mind before buying it.

And I got a different product, it’s labeled as hyaluronic acid but it was not."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"I’m afraid to use the actual product because the box came to me like It was run over. It has tire marks and did on It. Also nothing was sealed (the box or the product), so I’m skeptical since It came in such dirty packaging if it’s safe to use."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,I was excited about this to use with my new facial roller and to wear everyday but it’s impossible to “massage” it in without it peeling off like elmers glue. Doesn’t do well under makeup at all.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"The actual product - amazing! My skin feels great. However, the bottle cap wouldn’t stay on no matter what, it constantly popped off. I travel for work and I lost more along the way in my bags than I actually got to use."
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"The product is good, but you can find it half of the price at Ulta Beauty, see the picture"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,"I don't think this product is genuine, it stings more than the genuine serum, also has a different drydown"
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,It made my skin very uncomfortable and dry and my skin was pulling. I stopped using it after four days. Didn't see any change in my skin. I have sensitive and dry skin and made my skin more dry.
The Ordinary,"The Ordinary Hyaluronic Acid 2% + B5, Multi-Depth Hydration Serum for Plumper, Smoother Skin",,2.0 out of 5 stars,made my skin smooth and soft with the price of some major break outs. not buying again.
