Brand,Name,Price,ReviewText,Rating
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799",Best product,
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799",Good experience,
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799","I haved the product, its original and works wonders for my skin in terma of hydration. 5/5",
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799",V good,
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799",I am completely satisfied.prices and service both are best. Inshallah buy next time too,
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799",Good original products. Will shop again IA,
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799",I've been using ordinary niacinemide and hylauronic acid for almost 15 days and i lovee them✌🏻,
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799",The Ordinary Hyaluronic Acid 2% + B5 - 30ml,
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799",The Ordinary Hyaluronic Acid 2% + B5 - 30ml,
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799","Cosmetica services is perfect and product is orignal, hyloronic acid is a good product I'm satisfied",
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799","I have also checked its bar code, this product is 100% original. I am your forever customer now. 🙌",
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799","This product is awesome, and completely satisfying from team cosmetica service ❤️ 100% authentic products",
The Ordinary,The Ordinary Hyaluronic Acid 2% + B5,"Rs.3,799",This product is showing unbelievable impromemt about pimentation. It works slowly but satisfactorily. Thanks team Cozmetica for recommending me hyaluronic acid:),
The Ordinary,The Ordinary Vitamin C Suspension 30% In Silicone - 30ml,"Rs.3,899",Product was good & sealed,
The Ordinary,The Ordinary Vitamin C Suspension 30% In Silicone - 30ml,"Rs.3,899",Good hy,
The Ordinary,The Ordinary Vitamin C Suspension 30% In Silicone - 30ml,"Rs.3,899",ordinary vitamin C 30% serum in perfect packaging ... I am using it ... Its good .. I think I have to buy one more as it is in very small quantity ... (keep in mind the process is slow) ...,
The Ordinary,The Ordinary Vitamin C Suspension 30% In Silicone - 30ml,"Rs.3,899",Orignal product 👍,
The Ordinary,The Ordinary Lactic Acid 10% + HA 2% Volume - 30ml,"Rs.2,749",Nice,
The Ordinary,The Ordinary Lactic Acid 10% + HA 2% Volume - 30ml,"Rs.2,749",Worth buying ..,
The Ordinary,The Ordinary Lactic Acid 10% + HA 2% Volume - 30ml,"Rs.2,749",The Ordinary Lactic Acid 10% + HA 2% Volume - 30ml,
The Ordinary,The Ordinary Lactic Acid 10% + HA 2% Volume - 30ml,"Rs.2,749",Original,
The Ordinary,The Ordinary Alpha Arbutin 2% + HA - 30ml,"Rs.5,100",I always bought from cozmetica i love it 100%original products totally satisfied recommended you guys plz restock again alpha arbutin ❤,
The Ordinary,The Ordinary Alpha Arbutin 2% + HA - 30ml,"Rs.5,100",Got 100%Original products from cozmetica i always brought from here recommended delivery on time❤,
The Ordinary,The Ordinary Alpha Arbutin 2% + HA - 30ml,"Rs.5,100",I didn't receive my order yet,
The Ordinary,The Ordinary Alpha Arbutin 2% + HA - 30ml,"Rs.5,100",The Ordinary Alpha Arbutin 2% + HA - 30ml,
The Ordinary,The Ordinary Alpha Arbutin 2% + HA - 30ml,"Rs.5,100",Hi...I bought serum from cozmetica 2 weeks ago and now I want to share my review about this...this serum is super super good❤️.. my 50% problem just solved within 2 weeks as i had pigmented skin..so this did magic on my face...much satisfied with the product..thnkuh cosmetica for ur good services will shop again❤️,
The Ordinary,The Ordinary Alpha Arbutin 2% + HA - 30ml,"Rs.5,100",The Ordinary Alpha Arbutin 2% + HA - 30ml,
The Ordinary,The Ordinary Alpha Arbutin 2% + HA - 30ml,"Rs.5,100",The Ordinary Alpha Arbutin 2% + HA - 30ml,
The Ordinary,The Ordinary Alpha Arbutin 2% + HA - 30ml,"Rs.5,100",Got the original product. Recommended!,
The Ordinary,The Ordinary Alpha Arbutin 2% + HA - 30ml,"Rs.5,100",Please restock it,
Neutrogena,CeraVe Moisturizing Cream - 56ml,"Rs.3,202",Original product,
Neutrogena,CeraVe Moisturizing Cream - 56ml,"Rs.3,202",CeraVe Moisturizing Cream - 56ml,
Neutrogena,CeraVe Moisturizing Cream - 340g,"Rs.8,024",CeraVe Moisturizing Cream - 340g,
Neutrogena,CeraVe Daily Moisturizing Lotion - 87ml,"Rs.3,532",CeraVe Daily Moisturizing Lotion - 87ml,
Neutrogena,CeraVe Daily Moisturizing Lotion - 87ml,"Rs.3,532",Awesome,
Neutrogena,CeraVe Daily Moisturizing Lotion - 87ml,"Rs.3,532",CeraVe Daily Moisturizing Lotion - 87ml,
Neutrogena,CeraVe Daily Moisturizing Lotion - 87ml,"Rs.3,532","What I ordered I got.
I mailed you to send cera ve lotion from USA brand but I was thinking that may be you send the other one, but you send the exact one. Surely now I'll order from your page.",
Neutrogena,CeraVe Daily Moisturizing Lotion - 87ml,"Rs.3,532",CeraVe Daily Moisturizing Lotion - 87ml,
Neutrogena,CeraVe Daily Moisturizing Lotion - 237ml,"Rs.7,493",CeraVe Daily Moisturizing Lotion - 237ml,
Neutrogena,CeraVe Daily Moisturizing Lotion - 237ml,"Rs.7,493",Great 👍🏻,
Neutrogena,CeraVe Daily Moisturizing Lotion - 237ml,"Rs.7,493",Authentic product and quick delivery,
Neutrogena,CeraVe Daily Moisturizing Lotion - 237ml,"Rs.7,493",CeraVe Daily Moisturizing Lotion - 237ml,
Neutrogena,CeraVe Foaming Facial Cleanser - 87ml,"Rs.3,202",The product is original and really effective Highly recommended,
Neutrogena,CeraVe Foaming Facial Cleanser - 87ml,"Rs.3,202",CeraVe Foaming Facial Cleanser - 87ml,
Neutrogena,CeraVe Foaming Facial Cleanser - 87ml,"Rs.3,202",CeraVe Foaming Facial Cleanser - 87ml,
Neutrogena,CeraVe Eye Repair Cream - 14.2g,"Rs.6,750",Happy customer,
Neutrogena,CeraVe Hydrating Facial Cleanser - 237ml,"Rs.7,125",CeraVe Hydrating Facial Cleanser - 237ml,
Neutrogena,CeraVe Hydrating Facial Cleanser - 237ml,"Rs.7,125",Superb 💙💙💙✌✌✌,
Neutrogena,CeraVe Hydrating Cream To Foam Cleanser - 237ml,"Rs.7,125",CeraVe Hydrating Cream to Foam Cleanser - 237ml,
Neutrogena,CeraVe Foaming Facial Cleanser - 237ml,"Rs.7,125",CeraVe Foaming Facial Cleanser - 237ml,
Neutrogena,CeraVe Foaming Facial Cleanser - 237ml,"Rs.7,125",The product was original. But a bit stripping for normal skin.,
Neutrogena,CeraVe Foaming Facial Cleanser - 237ml,"Rs.7,125","I received your parcel.
Quality is just amazing.
I love your product.
InshaAllah I will buy new products soon.",
Neutrogena,CeraVe Foaming Facial Cleanser - 237ml,"Rs.7,125",It's really 👍,
Neutrogena,CeraVe Hydrating Facial Cleanser - 87ml,"Rs.3,202",CeraVe Hydrating Facial Cleanser - 87ml,
